month,day,year,date,days,deaths,tsp,temp
4,21,1979,21apr1979,1937,60,99,56.5
4,22,1979,22apr1979,1938,48,75,58.75
4,23,1979,23apr1979,1939,50,98,65.25
4,24,1979,24apr1979,1940,57,140,61.25
4,25,1979,25apr1979,1941,50,134.5,65.25
4,26,1979,26apr1979,1942,44,79.5,63.25
4,27,1979,27apr1979,1943,39,53.139999,63.75
4,28,1979,28apr1979,1944,35,63,56.25
4,29,1979,29apr1979,1945,41,47,57.25
4,30,1979,30apr1979,1946,49,94,59.5
5,1,1979,01may1979,1947,42,73,60.75
5,2,1979,02may1979,1948,48,74,57.5
5,3,1979,03may1979,1949,51,114,62
5,4,1979,04may1979,1950,43,82,65.75
5,5,1979,05may1979,1951,40,52,57.5
5,6,1979,06may1979,1952,33,74,59.75
5,7,1979,07may1979,1953,50,108,65.5
5,8,1979,08may1979,1954,49,130.5,70
5,9,1979,09may1979,1955,55,98,75.25
5,10,1979,10may1979,1956,42,116,76.25
5,11,1979,11may1979,1957,40,171,75.75
5,12,1979,12may1979,1958,46,78.5,64.5
5,13,1979,13may1979,1959,30,63.5,70.25
5,14,1979,14may1979,1960,40,68,64
5,15,1979,15may1979,1961,46,112,66.5
5,16,1979,16may1979,1962,51,74.5,66.75
5,17,1979,17may1979,1963,35,79.5,62.75
5,18,1979,18may1979,1964,54,77.5,60
5,19,1979,19may1979,1965,37,43.5,61.5
5,20,1979,20may1979,1966,54,38,63.25
5,21,1979,21may1979,1967,49,88.57,62.75
5,22,1979,22may1979,1968,47,101,68
5,23,1979,23may1979,1969,56,87.5,68.25
5,24,1979,24may1979,1970,38,75,70.75
5,25,1979,25may1979,1971,29,79.5,71.25
5,26,1979,26may1979,1972,43,66,63
5,27,1979,27may1979,1973,50,114.2,64.75
5,28,1979,28may1979,1974,34,72,66.25
5,29,1979,29may1979,1975,32,76.5,63.5
5,30,1979,30may1979,1976,39,97.5,69.75
5,31,1979,31may1979,1977,51,125,70.25
6,1,1979,01jun1979,1978,45,109.5,74.25
6,2,1979,02jun1979,1979,36,113.3,69.5
6,3,1979,03jun1979,1980,49,54,67.5
6,4,1979,04jun1979,1981,44,66,65.5
6,5,1979,05jun1979,1982,43,81,68.5
6,6,1979,06jun1979,1983,43,130,71
6,7,1979,07jun1979,1984,51,102,71
6,8,1979,08jun1979,1985,47,115,73.25
6,9,1979,09jun1979,1986,38,97,72.5
6,10,1979,10jun1979,1987,29,85.5,73.75
6,11,1979,11jun1979,1988,49,41,64.5
6,12,1979,12jun1979,1989,40,52,59.75
6,13,1979,13jun1979,1990,43,54,63.75
6,14,1979,14jun1979,1991,32,114.1,65.75
6,15,1979,15jun1979,1992,45,133.5,69
6,16,1979,16jun1979,1993,43,97,71.5
6,17,1979,17jun1979,1994,47,46,70.75
6,18,1979,18jun1979,1995,38,97,74.25
6,19,1979,19jun1979,1996,45,50,68.5
6,20,1979,20jun1979,1997,35,85.169998,68.5
6,21,1979,21jun1979,1998,40,79,68.75
6,22,1979,22jun1979,1999,42,92,67.75
6,23,1979,23jun1979,2000,51,76,71.5
6,24,1979,24jun1979,2001,44,34,62.5
6,25,1979,25jun1979,2002,30,43,63.75
6,26,1979,26jun1979,2003,51,71.290001,66.25
6,27,1979,27jun1979,2004,36,62.5,65.75
6,28,1979,28jun1979,2005,54,90,69.25
6,29,1979,29jun1979,2006,51,80,71
6,30,1979,30jun1979,2007,46,52.5,74.5
7,1,1979,01jul1979,2008,29,50.5,71.5
7,2,1979,02jul1979,2009,53,62.200001,69.75
7,3,1979,03jul1979,2010,39,55.5,73.25
7,4,1979,04jul1979,2011,45,49.5,63.25
7,5,1979,05jul1979,2012,47,40,61.5
7,6,1979,06jul1979,2013,37,47,66.25
7,7,1979,07jul1979,2014,57,48.5,70.25
7,8,1979,08jul1979,2015,51,77.290001,71.5
7,9,1979,09jul1979,2016,40,83,71.5
7,10,1979,10jul1979,2017,41,80.5,69.75
7,11,1979,11jul1979,2018,51,66.5,75
7,12,1979,12jul1979,2019,40,116.5,78.75
7,13,1979,13jul1979,2020,56,161,81.75
7,14,1979,14jul1979,2021,51,81.57,78.5
7,15,1979,15jul1979,2022,49,58.5,80.5
7,16,1979,16jul1979,2023,50,96,81.25
7,17,1979,17jul1979,2024,38,65,79.5
7,18,1979,18jul1979,2025,38,82,74.5
7,19,1979,19jul1979,2026,35,98,76.5
7,20,1979,20jul1979,2027,51,95.139999,76.75
7,21,1979,21jul1979,2028,44,80,76.25
7,22,1979,22jul1979,2029,40,102,76.5
7,23,1979,23jul1979,2030,51,79,76.5
7,24,1979,24jul1979,2031,47,109,76.5
7,25,1979,25jul1979,2032,40,102,80.5
7,26,1979,26jul1979,2033,45,89.860001,81
7,27,1979,27jul1979,2034,38,66,78.25
7,28,1979,28jul1979,2035,43,79.5,78.5
7,29,1979,29jul1979,2036,33,63.5,76.25
7,30,1979,30jul1979,2037,50,78,77.5
7,31,1979,31jul1979,2038,48,93.5,80.75
8,1,1979,01aug1979,2039,46,85,81.5
8,2,1979,02aug1979,2040,53,76,80.75
8,3,1979,03aug1979,2041,46,97,78
8,4,1979,04aug1979,2042,38,77.5,81
8,5,1979,05aug1979,2043,51,81,81
8,6,1979,06aug1979,2044,38,67,79.5
8,7,1979,07aug1979,2045,46,78.57,74.75
8,8,1979,08aug1979,2046,40,75,80.5
8,9,1979,09aug1979,2047,42,73.5,79
8,10,1979,10aug1979,2048,51,130,79.75
8,11,1979,11aug1979,2049,33,67,72.25
8,12,1979,12aug1979,2050,31,23,60.75
8,13,1979,13aug1979,2051,45,50.43,65
8,14,1979,14aug1979,2052,46,91.5,71.75
8,15,1979,15aug1979,2053,39,43.5,65.5
8,16,1979,16aug1979,2054,30,43,65
8,17,1979,17aug1979,2055,45,59.5,65
8,18,1979,18aug1979,2056,53,68.5,63.5
8,19,1979,19aug1979,2057,44,82.860001,72.5
8,20,1979,20aug1979,2058,38,67,73.5
8,21,1979,21aug1979,2059,45,102.5,67.75
8,22,1979,22aug1979,2060,50,89,70.25
8,23,1979,23aug1979,2061,47,78,71.5
8,24,1979,24aug1979,2062,46,70.5,76
8,25,1979,25aug1979,2063,46,69.860001,78.25
8,26,1979,26aug1979,2064,40,74,75.5
8,27,1979,27aug1979,2065,43,81,77.75
8,28,1979,28aug1979,2066,35,79.5,75.75
8,29,1979,29aug1979,2067,52,57.5,78.75
8,30,1979,30aug1979,2068,32,83.5,79
8,31,1979,31aug1979,2069,41,92.709999,77.75
9,1,1979,01sep1979,2070,42,62.5,73.75
9,2,1979,02sep1979,2071,43,61.5,76.75
9,3,1979,03sep1979,2072,42,52,77.75
9,4,1979,04sep1979,2073,45,94,77.5
9,5,1979,05sep1979,2074,38,77,76.25
9,6,1979,06sep1979,2075,40,61,78.25
9,7,1979,07sep1979,2076,29,91,75.75
9,8,1979,08sep1979,2077,48,42,68.25
9,9,1979,09sep1979,2078,39,32.5,63.5
9,10,1979,10sep1979,2079,40,92,63.25
9,11,1979,11sep1979,2080,37,74.5,69.5
9,12,1979,12sep1979,2081,41,83.860001,66.5
9,13,1979,13sep1979,2082,34,68,68
9,14,1979,14sep1979,2083,56,73,75.25
9,15,1979,15sep1979,2084,43,36.5,64.5
9,16,1979,16sep1979,2085,41,39.5,63
9,17,1979,17sep1979,2086,50,70,66
9,18,1979,18sep1979,2087,48,96.290001,66.25
9,19,1979,19sep1979,2088,34,57.5,65.25
9,20,1979,20sep1979,2089,41,55.5,56.25
9,21,1979,21sep1979,2090,39,63.5,64.75
9,22,1979,22sep1979,2091,39,43.5,66.75
9,23,1979,23sep1979,2092,39,36,59.75
9,24,1979,24sep1979,2093,41,70,58.5
9,25,1979,25sep1979,2094,44,87,61.5
9,26,1979,26sep1979,2095,51,96.5,64.75
9,27,1979,27sep1979,2096,48,83.5,63.5
9,28,1979,28sep1979,2097,55,91.5,67.5
9,29,1979,29sep1979,2098,47,72.5,72.5
9,30,1979,30sep1979,2099,39,52.169998,66.25
10,1,1979,01oct1979,2100,32,37,63.25
10,2,1979,02oct1979,2101,46,98,67.25
10,3,1979,03oct1979,2102,44,64.5,67
10,4,1979,04oct1979,2103,49,87,65.5
10,5,1979,05oct1979,2104,44,76.5,65
10,6,1979,06oct1979,2105,35,53.860001,55.5
10,7,1979,07oct1979,2106,50,43.5,55
10,8,1979,08oct1979,2107,62,45,52
10,9,1979,09oct1979,2108,64,47.5,57.25
10,10,1979,10oct1979,2109,55,38,38.25
10,11,1979,11oct1979,2110,41,76.5,43.5
10,12,1979,12oct1979,2111,48,66.669998,52.25
10,13,1979,13oct1979,2112,47,58,50.25
10,14,1979,14oct1979,2113,50,37.5,44.75
10,15,1979,15oct1979,2114,50,66,48.25
10,16,1979,16oct1979,2115,46,113,51.25
10,17,1979,17oct1979,2116,47,103.5,55.75
10,18,1979,18oct1979,2117,67,148.2,60
10,19,1979,19oct1979,2118,54,139.5,58.5
10,20,1979,20oct1979,2119,43,94.5,61.5
10,21,1979,21oct1979,2120,48,68.5,65.75
10,22,1979,22oct1979,2121,60,109,67.5
10,23,1979,23oct1979,2122,43,65,66.75
10,24,1979,24oct1979,2123,53,36.400002,48.5
10,25,1979,25oct1979,2124,49,39,47.75
10,26,1979,26oct1979,2125,57,43,41.25
10,27,1979,27oct1979,2126,55,42.5,42.75
10,28,1979,28oct1979,2127,45,69.5,46
10,29,1979,29oct1979,2128,58,66,48.5
10,30,1979,30oct1979,2129,43,68.830002,45.25
10,31,1979,31oct1979,2130,31,93.5,45
11,1,1979,01nov1979,2131,50,82,51
11,2,1979,02nov1979,2132,41,72,60.5
11,3,1979,03nov1979,2133,39,34.5,51.5
11,4,1979,04nov1979,2134,37,43,43.25
11,5,1979,05nov1979,2135,39,75.860001,42.75
11,6,1979,06nov1979,2136,52,93,44.5
11,7,1979,07nov1979,2137,51,80.5,47.75
11,8,1979,08nov1979,2138,58,83,44.25
11,9,1979,09nov1979,2139,41,83,52.75
11,10,1979,10nov1979,2140,50,40,61.5
11,11,1979,11nov1979,2141,30,45.200001,51.75
11,12,1979,12nov1979,2142,50,,49.25
11,13,1979,13nov1979,2143,59,67,48.5
11,14,1979,14nov1979,2144,58,42.5,45.75
11,15,1979,15nov1979,2145,49,58,39.5
11,16,1979,16nov1979,2146,42,46,43.75
11,17,1979,17nov1979,2147,50,92.57,45
11,18,1979,18nov1979,2148,47,91,48
11,19,1979,19nov1979,2149,63,124,50
11,20,1979,20nov1979,2150,47,196,51.75
11,21,1979,21nov1979,2151,47,166,48.5
11,22,1979,22nov1979,2152,48,116,52
11,23,1979,23nov1979,2153,45,99.400002,54
11,24,1979,24nov1979,2154,35,56,64.5
11,25,1979,25nov1979,2155,37,44.5,63.75
11,26,1979,26nov1979,2156,44,37,63.5
11,27,1979,27nov1979,2157,31,73,51.75
11,28,1979,28nov1979,2158,43,52.5,53.25
11,29,1979,29nov1979,2159,43,44.200001,36.25
11,30,1979,30nov1979,2160,43,48,31
12,1,1979,01dec1979,2161,44,69,34
12,2,1979,02dec1979,2162,45,63.5,32.75
12,3,1979,03dec1979,2163,50,58,31.5
12,4,1979,04dec1979,2164,61,66.5,36.5
12,5,1979,05dec1979,2165,40,95.830002,39.5
12,6,1979,06dec1979,2166,56,82,46
12,7,1979,07dec1979,2167,58,66,46
12,8,1979,08dec1979,2168,42,41,42.25
12,9,1979,09dec1979,2169,46,37,33.5
12,10,1979,10dec1979,2170,51,93,39.5
12,11,1979,11dec1979,2171,48,118.9,45.25
12,12,1979,12dec1979,2172,54,115,49.25
12,13,1979,13dec1979,2173,46,34.5,45
12,14,1979,14dec1979,2174,54,47,36.5
12,15,1979,15dec1979,2175,42,61,32.5
12,16,1979,16dec1979,2176,44,116.5,38.75
12,17,1979,17dec1979,2177,47,65.860001,28.75
12,18,1979,18dec1979,2178,55,54.5,23.75
12,19,1979,19dec1979,2179,42,74.5,25.75
12,20,1979,20dec1979,2180,60,61.5,26.75
12,21,1979,21dec1979,2181,50,84,29.75
12,22,1979,22dec1979,2182,47,185,38
12,23,1979,23dec1979,2183,50,136.89999,42.75
12,24,1979,24dec1979,2184,47,64,47.75
12,25,1979,25dec1979,2185,61,34,52.75
12,26,1979,26dec1979,2186,47,32.5,43
12,27,1979,27dec1979,2187,46,31.5,36.5
12,28,1979,28dec1979,2188,54,35.5,40.5
12,29,1979,29dec1979,2189,51,52.860001,40.5
12,30,1979,30dec1979,2190,49,38.5,40
12,31,1979,31dec1979,2191,45,55,37
1,1,1980,01jan1980,2192,46,60,34.25
1,2,1980,02jan1980,2193,48,57.5,33.75
1,3,1980,03jan1980,2194,55,48.5,34.75
1,4,1980,04jan1980,2195,51,59.599998,27
1,5,1980,05jan1980,2196,50,46,27.5
1,6,1980,06jan1980,2197,54,66.5,24.75
1,7,1980,07jan1980,2198,59,72,31
1,8,1980,08jan1980,2199,42,74,32.5
1,9,1980,09jan1980,2200,51,70.5,28.5
1,10,1980,10jan1980,2201,45,82.129997,24.25
1,11,1980,11jan1980,2202,52,70,41
1,12,1980,12jan1980,2203,46,59,37.75
1,13,1980,13jan1980,2204,34,46,27.25
1,14,1980,14jan1980,2205,51,80,41.75
1,15,1980,15jan1980,2206,50,46,48.25
1,16,1980,16jan1980,2207,42,62.27,41.25
1,17,1980,17jan1980,2208,42,78,36.75
1,18,1980,18jan1980,2209,61,75.5,38
1,19,1980,19jan1980,2210,55,56.5,40
1,20,1980,20jan1980,2211,41,36,36
1,21,1980,21jan1980,2212,49,45,31.5
1,22,1980,22jan1980,2213,59,76.129997,33.75
1,23,1980,23jan1980,2214,53,60.5,36.5
1,24,1980,24jan1980,2215,41,55,22.5
1,25,1980,25jan1980,2216,51,109,26.25
1,26,1980,26jan1980,2217,43,55,29.5
1,27,1980,27jan1980,2218,49,42,27.5
1,28,1980,28jan1980,2219,57,76.07,31.25
1,29,1980,29jan1980,2220,40,64,28.25
1,30,1980,30jan1980,2221,51,54,21.25
1,31,1980,31jan1980,2222,69,43,21.5
2,1,1980,01feb1980,2223,44,60.5,18
2,2,1980,02feb1980,2224,46,58,19.25
2,3,1980,03feb1980,2225,62,44.380001,20.75
2,4,1980,04feb1980,2226,61,74,24.25
2,5,1980,05feb1980,2227,55,69,25.25
2,6,1980,06feb1980,2228,39,77,23.25
2,7,1980,07feb1980,2229,49,80,29.5
2,8,1980,08feb1980,2230,57,61.5,30.5
2,9,1980,09feb1980,2231,53,78.629997,27.75
2,10,1980,10feb1980,2232,48,52,27.5
2,11,1980,11feb1980,2233,66,36,28
2,12,1980,12feb1980,2234,42,64,28.75
2,13,1980,13feb1980,2235,57,59,27.25
2,14,1980,14feb1980,2236,55,67.5,34.75
2,15,1980,15feb1980,2237,55,83.379997,34.25
2,16,1980,16feb1980,2238,53,52,33.75
2,17,1980,17feb1980,2239,45,38,25.25
2,18,1980,18feb1980,2240,60,52,25.5
2,19,1980,19feb1980,2241,49,62,33.25
2,20,1980,20feb1980,2242,55,100.5,36.75
2,21,1980,21feb1980,2243,69,95.800003,44.75
2,22,1980,22feb1980,2244,35,81,38.5
2,23,1980,23feb1980,2245,60,79,43.75
2,24,1980,24feb1980,2246,63,52,44.5
2,25,1980,25feb1980,2247,54,29,36.75
2,26,1980,26feb1980,2248,60,48,29.5
2,27,1980,27feb1980,2249,58,56.689999,29.5
2,28,1980,28feb1980,2250,53,66.5,25.5
2,29,1980,29feb1980,2251,54,79,18.5
3,1,1980,01mar1980,2252,65,37,15
3,2,1980,02mar1980,2253,59,38.5,17.5
3,3,1980,03mar1980,2254,54,62,23.25
3,4,1980,04mar1980,2255,63,93.879997,34.75
3,5,1980,05mar1980,2256,71,69.5,42.5
3,6,1980,06mar1980,2257,62,57,40.25
3,7,1980,07mar1980,2258,46,117,40
3,8,1980,08mar1980,2259,65,67,55
3,9,1980,09mar1980,2260,58,47,44.5
3,10,1980,10mar1980,2261,48,81.730003,42
3,11,1980,11mar1980,2262,43,55.5,38.5
3,12,1980,12mar1980,2263,60,40.5,30.5
3,13,1980,13mar1980,2264,51,43,31
3,14,1980,14mar1980,2265,39,48,35.5
3,15,1980,15mar1980,2266,57,40.5,37.25
3,16,1980,16mar1980,2267,52,55.93,38.5
3,17,1980,17mar1980,2268,53,66,48
3,18,1980,18mar1980,2269,56,35.5,50
3,19,1980,19mar1980,2270,49,64,41.25
3,20,1980,20mar1980,2271,58,76.5,47
3,21,1980,21mar1980,2272,51,34,53.25
3,22,1980,22mar1980,2273,43,30.440001,38.75
3,23,1980,23mar1980,2274,35,35,42
3,24,1980,24mar1980,2275,39,53,42.25
3,25,1980,25mar1980,2276,50,41.5,43
3,26,1980,26mar1980,2277,44,44,41
3,27,1980,27mar1980,2278,41,42,45.5
3,28,1980,28mar1980,2279,44,77.809998,43
3,29,1980,29mar1980,2280,46,21.5,47.5
3,30,1980,30mar1980,2281,46,39.5,52.75
3,31,1980,31mar1980,2282,49,23,41.5
4,1,1980,01apr1980,2283,46,46.5,42
4,2,1980,02apr1980,2284,42,66.5,47.75
4,3,1980,03apr1980,2285,45,83.25,50.75
4,4,1980,04apr1980,2286,52,41,55.5
4,5,1980,05apr1980,2287,37,33,51
4,6,1980,06apr1980,2288,43,44,52.25
4,7,1980,07apr1980,2289,52,59,53
4,8,1980,08apr1980,2290,59,57,57.5
4,9,1980,09apr1980,2291,44,39.880001,58.75
4,10,1980,10apr1980,2292,46,48.5,60
4,11,1980,11apr1980,2293,49,62,57.75
4,12,1980,12apr1980,2294,48,80.5,59.5
4,13,1980,13apr1980,2295,48,42.5,60.5
4,14,1980,14apr1980,2296,55,47,52.75
4,15,1980,15apr1980,2297,39,47.560001,57
4,16,1980,16apr1980,2298,39,32.5,46
4,17,1980,17apr1980,2299,50,45.5,42.25
4,18,1980,18apr1980,2300,43,73,51.75
4,19,1980,19apr1980,2301,56,76,56.5
4,20,1980,20apr1980,2302,48,88,61.25
4,21,1980,21apr1980,2303,44,55.310001,62
4,22,1980,22apr1980,2304,41,58.5,58.75
4,23,1980,23apr1980,2305,54,73.5,55.5
4,24,1980,24apr1980,2306,44,127,61.5
4,25,1980,25apr1980,2307,49,123,62.75
4,26,1980,26apr1980,2308,41,78.5,53.75
4,27,1980,27apr1980,2309,46,53,51.5
4,28,1980,28apr1980,2310,48,36,51.5
4,29,1980,29apr1980,2311,40,69.5,52
4,30,1980,30apr1980,2312,43,55,51.75
5,1,1980,01may1980,2313,48,72,57.5
5,2,1980,02may1980,2314,41,71.5,59.75
5,3,1980,03may1980,2315,54,60.5,65
5,4,1980,04may1980,2316,37,61,69
5,5,1980,05may1980,2317,66,103,69.25
5,6,1980,06may1980,2318,42,107,69.25
5,7,1980,07may1980,2319,43,100,67
5,8,1980,08may1980,2320,41,71,53
5,9,1980,09may1980,2321,42,74.75,52
5,10,1980,10may1980,2322,32,85.5,56.5
5,11,1980,11may1980,2323,27,84,60.5
5,12,1980,12may1980,2324,47,100,67.25
5,13,1980,13may1980,2325,39,75,72
5,14,1980,14may1980,2326,42,75,66.75
5,15,1980,15may1980,2327,33,58.669998,59
5,16,1980,16may1980,2328,45,66.5,60
5,17,1980,17may1980,2329,56,85,63
5,18,1980,18may1980,2330,52,53,62
5,19,1980,19may1980,2331,49,82,69
5,20,1980,20may1980,2332,48,60,65.5
5,21,1980,21may1980,2333,50,45.130001,60
5,22,1980,22may1980,2334,42,77.5,68.25
5,23,1980,23may1980,2335,41,106,72.5
5,24,1980,24may1980,2336,40,79.5,72.5
5,25,1980,25may1980,2337,40,83,75
5,26,1980,26may1980,2338,38,42,66
5,27,1980,27may1980,2339,41,86.459999,63.5
5,28,1980,28may1980,2340,44,70,66.25
5,29,1980,29may1980,2341,45,86,69.5
5,30,1980,30may1980,2342,31,82,66.5
5,31,1980,31may1980,2343,34,82,70.25
6,1,1980,01jun1980,2344,38,78,74.75
6,2,1980,02jun1980,2345,54,117.1,79.25
6,3,1980,03jun1980,2346,49,115,75.75
6,4,1980,04jun1980,2347,39,60,70
6,5,1980,05jun1980,2348,44,58.5,67.5
6,6,1980,06jun1980,2349,45,90,65.25
6,7,1980,07jun1980,2350,52,70,75.75
6,8,1980,08jun1980,2351,46,54.639999,72.25
6,9,1980,09jun1980,2352,44,87,59.5
6,10,1980,10jun1980,2353,40,53,61.25
6,11,1980,11jun1980,2354,39,46.5,61.25
6,12,1980,12jun1980,2355,56,63,64
6,13,1980,13jun1980,2356,39,64,65.75
6,14,1980,14jun1980,2357,42,74,70
6,15,1980,15jun1980,2358,46,87,73.5
6,16,1980,16jun1980,2359,58,46,64.75
6,17,1980,17jun1980,2360,46,54,65.75
6,18,1980,18jun1980,2361,57,92,66.5
6,19,1980,19jun1980,2362,39,73,66
6,20,1980,20jun1980,2363,46,79,65.25
6,21,1980,21jun1980,2364,41,49,71
6,22,1980,22jun1980,2365,49,61.5,74.25
6,23,1980,23jun1980,2366,45,94,75.25
6,24,1980,24jun1980,2367,46,139.5,75.75
6,25,1980,25jun1980,2368,36,93.5,77.5
6,26,1980,26jun1980,2369,40,72.629997,74
6,27,1980,27jun1980,2370,35,107,80.5
6,28,1980,28jun1980,2371,41,97,77.25
6,29,1980,29jun1980,2372,37,79,76.25
6,30,1980,30jun1980,2373,40,51,74.25
7,1,1980,01jul1980,2374,39,51.5,74
7,2,1980,02jul1980,2375,45,100,78.5
7,3,1980,03jul1980,2376,42,124,76.5
7,4,1980,04jul1980,2377,42,77,78.75
7,5,1980,05jul1980,2378,46,99,77.5
7,6,1980,06jul1980,2379,42,37.5,76.5
7,7,1980,07jul1980,2380,39,45,72.25
7,8,1980,08jul1980,2381,60,74.529999,72.5
7,9,1980,09jul1980,2382,46,83,77.5
7,10,1980,10jul1980,2383,53,90,78.75
7,11,1980,11jul1980,2384,48,101,78.25
7,12,1980,12jul1980,2385,39,59,76
7,13,1980,13jul1980,2386,38,38.5,73.5
7,14,1980,14jul1980,2387,42,73,75.75
7,15,1980,15jul1980,2388,37,103.5,77
7,16,1980,16jul1980,2389,47,133,78.5
7,17,1980,17jul1980,2390,40,101.5,76.5
7,18,1980,18jul1980,2391,41,83.5,78.5
7,19,1980,19jul1980,2392,51,104.5,77.75
7,20,1980,20jul1980,2393,62,107.5,83.25
7,21,1980,21jul1980,2394,64,105,84.5
7,22,1980,22jul1980,2395,70,74,79.5
7,23,1980,23jul1980,2396,57,63,73.75
7,24,1980,24jul1980,2397,50,64,76.75
7,25,1980,25jul1980,2398,42,93.5,79.25
7,26,1980,26jul1980,2399,41,98.330002,81.25
7,27,1980,27jul1980,2400,44,68,79.5
7,28,1980,28jul1980,2401,47,,79.5
7,29,1980,29jul1980,2402,38,51,79.5
7,30,1980,30jul1980,2403,31,88.5,80.5
7,31,1980,31jul1980,2404,35,82.5,81
8,1,1980,01aug1980,2405,49,122.1,81.75
8,2,1980,02aug1980,2406,37,90,82.75
8,3,1980,03aug1980,2407,53,89.5,82.5
8,4,1980,04aug1980,2408,47,98,82.5
8,5,1980,05aug1980,2409,48,105.5,83.75
8,6,1980,06aug1980,2410,64,78,82
8,7,1980,07aug1980,2411,41,98.209999,83
8,8,1980,08aug1980,2412,51,113.5,84.25
8,9,1980,09aug1980,2413,64,78.5,86.25
8,10,1980,10aug1980,2414,38,53.5,82.5
8,11,1980,11aug1980,2415,43,87,82
8,12,1980,12aug1980,2416,37,58,79.5
8,13,1980,13aug1980,2417,39,60,77.5
8,14,1980,14aug1980,2418,49,108,78.75
8,15,1980,15aug1980,2419,38,96,78.75
8,16,1980,16aug1980,2420,46,43,71.75
8,17,1980,17aug1980,2421,39,41.5,71.75
8,18,1980,18aug1980,2422,37,58,71
8,19,1980,19aug1980,2423,48,94.230003,73.75
8,20,1980,20aug1980,2424,39,87,76
8,21,1980,21aug1980,2425,30,68.5,72.25
8,22,1980,22aug1980,2426,36,72,72
8,23,1980,23aug1980,2427,38,66,77.25
8,24,1980,24aug1980,2428,37,80.5,78.25
8,25,1980,25aug1980,2429,37,92.540001,79.75
8,26,1980,26aug1980,2430,43,107.5,80.5
8,27,1980,27aug1980,2431,48,130,83
8,28,1980,28aug1980,2432,37,150,82.75
8,29,1980,29aug1980,2433,41,149,78.75
8,30,1980,30aug1980,2434,47,86,78.5
8,31,1980,31aug1980,2435,37,68.330002,81.5
9,1,1980,01sep1980,2436,51,83,83.75
9,2,1980,02sep1980,2437,53,134,85.5
9,3,1980,03sep1980,2438,42,57.5,78.5
9,4,1980,04sep1980,2439,41,85,76.5
9,5,1980,05sep1980,2440,39,63,76.25
9,6,1980,06sep1980,2441,44,83.790001,78.75
9,7,1980,07sep1980,2442,43,58.5,76
9,8,1980,08sep1980,2443,39,54,72.75
9,9,1980,09sep1980,2444,44,82,75.5
9,10,1980,10sep1980,2445,42,65,74.25
9,11,1980,11sep1980,2446,36,72,69
9,12,1980,12sep1980,2447,42,109.7,73.25
9,13,1980,13sep1980,2448,51,99.5,74.25
9,14,1980,14sep1980,2449,48,96.5,74.25
9,15,1980,15sep1980,2450,48,47,70.25
9,16,1980,16sep1980,2451,35,56,65.25
9,17,1980,17sep1980,2452,37,77,72.25
9,18,1980,18sep1980,2453,42,53.139999,70.25
9,19,1980,19sep1980,2454,43,85,66.75
9,20,1980,20sep1980,2455,45,94,68
9,21,1980,21sep1980,2456,54,85,74.75
9,22,1980,22sep1980,2457,46,100,78.5
9,23,1980,23sep1980,2458,45,68,77.25
9,24,1980,24sep1980,2459,37,58,64.25
9,25,1980,25sep1980,2460,44,40.5,62.75
9,26,1980,26sep1980,2461,33,61,65
9,27,1980,27sep1980,2462,37,37,53.75
9,28,1980,28sep1980,2463,53,67,58.25
9,29,1980,29sep1980,2464,45,72,62.5
9,30,1980,30sep1980,2465,43,82.07,64.5
10,1,1980,01oct1980,2466,60,55.5,67
10,2,1980,02oct1980,2467,50,38.5,65
10,3,1980,03oct1980,2468,48,47,57.75
10,4,1980,04oct1980,2469,42,41,55.5
10,5,1980,05oct1980,2470,31,32,54
10,6,1980,06oct1980,2471,54,55.27,54.25
10,7,1980,07oct1980,2472,45,54.5,53.25
10,8,1980,08oct1980,2473,42,97.5,58.25
10,9,1980,09oct1980,2474,41,86.5,61.5
10,10,1980,10oct1980,2475,54,47,54.5
10,11,1980,11oct1980,2476,47,84.5,59.75
10,12,1980,12oct1980,2477,42,52.919998,52
10,13,1980,13oct1980,2478,47,30,46.25
10,14,1980,14oct1980,2479,50,55,45.5
10,15,1980,15oct1980,2480,51,88.5,53.75
10,16,1980,16oct1980,2481,46,141,58
10,17,1980,17oct1980,2482,56,95,63.25
10,18,1980,18oct1980,2483,54,66.5,66.75
10,19,1980,19oct1980,2484,57,43,60.25
10,20,1980,20oct1980,2485,55,37.5,53.5
10,21,1980,21oct1980,2486,54,67,57
10,22,1980,22oct1980,2487,45,50,54.5
10,23,1980,23oct1980,2488,41,38.5,44.25
10,24,1980,24oct1980,2489,35,69.459999,48
10,25,1980,25oct1980,2490,42,23,55.75
10,26,1980,26oct1980,2491,44,27.5,43.5
10,27,1980,27oct1980,2492,51,44.5,44.5
10,28,1980,28oct1980,2493,44,57.5,50.5
10,29,1980,29oct1980,2494,47,36.5,43.25
10,30,1980,30oct1980,2495,49,69,42.5
10,31,1980,31oct1980,2496,52,81.5,45.25
11,1,1980,01nov1980,2497,55,40.5,47.5
11,2,1980,02nov1980,2498,41,26.5,42.75
11,3,1980,03nov1980,2499,36,87,41.25
11,4,1980,04nov1980,2500,44,43,51.25
11,5,1980,05nov1980,2501,48,55.23,45.5
11,6,1980,06nov1980,2502,38,55,40.25
11,7,1980,07nov1980,2503,49,84,53
11,8,1980,08nov1980,2504,52,39,57.5
11,9,1980,09nov1980,2505,37,63.5,47
11,10,1980,10nov1980,2506,43,54,44.5
11,11,1980,11nov1980,2507,42,43.639999,37.5
